"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","창의적체험활동동아리 동아리수","창의적체험활동동아리 참여학생수","창의적체험활동동아리 지도교사수","창의적체험활동동아리 자원봉사 또는외부강사수","창의적체험활동동아리 동아리활동 예산지원현황","학생자율동아리 동아리수","학생자율동아리 참여학생수","학생자율동아리 지도교사수","학생자율동아리 자원봉사 또는외부강사수","학생자율동아리 동아리활동 예산지원현황","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010700","01","S010000427","동작고등학교","04","공립","N","","50","729","50","0","6500000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010600","01","S010000428","둔촌고등학교","04","공립","N","","40","689","44","0","17900000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000429","마포고등학교","04","사립","N","","56","767","56","5","9880000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010100","01","S010000430","면목고등학교","04","공립","N","","41","609","43","4","13500000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000431","명덕고등학교","04","사립","N","","48","786","57","0","7000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000432","명덕여자고등학교","04","사립","N","","37","1064","39","2","4011000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510300","01","S010000433","동국대학교사범대학부속여자고등학교","04","사립","N","","45","666","45","6","4500000","1","11","1","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010100","01","S010000434","명일여자고등학교","04","공립","N","","38","585","50","4","13600000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011800","01","S010000435","명지고등학교","04","사립","N","","70","1357","70","0","4500000","2","47","2","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120010700","01","S010000436","무학여자고등학교","04","공립","N","","38","513","47","0","14946600","3","22","3","0","553400","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000437","서울문영여자고등학교","04","사립","N","","50","633","50","3","18799500","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S010000438","문일고등학교","04","사립","N","","50","786","51","1","12000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000439","미림여자고등학교","04","사립","N","","27","495","27","1","18650000","4","29","4","0","550000","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010700","01","S010000440","반포고등학교","04","공립","N","","45","799","57","0","6000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010600","01","S010000441","배명고등학교","04","사립","N","","43","776","44","15","12500000","2","23","2","1","1500000","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117010800","01","S010000442","배문고등학교","04","사립","N","","32","336","34","11","10600000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010200","01","S010000443","배재고등학교","04","사립","N","","51","1279","58","0","11400000","2","187","7","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111011300","01","S010000444","배화여자고등학교","04","사립","N","","37","479","41","0","12700000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000445","백암고등학교","04","사립","N","","52","1048","56","0","4000000","5","80","5","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010000446","보성고등학교","04","사립","N","","59","800","60","1","4000000","5","46","5","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117010200","01","S010000447","보성여자고등학교","04","사립","N","","27","378","32","2","18920000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000448","삼성고등학교","04","공립","N","","26","291","27","2","4573040","4","38","4","0","836000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000449","상계고등학교","04","공립","N","","53","737","59","3","8400000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111018500","01","S010000450","상명대학교사범대학부속여자고등학교","04","사립","N","","35","353","36","6","8000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000451","상명고등학교","04","사립","N","","53","852","65","2","8000000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000452","상문고등학교","04","사립","N","","65","1250","67","3","0","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000453","상일여자고등학교","04","사립","N","","36","806","49","6","17600000","3","60","3","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000454","서라벌고등학교","04","사립","N","","49","1043","49","0","9000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000455","서문여자고등학교","04","사립","N","","54","883","64","1","13400000","3","22","3","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010800","01","S010000456","서울고등학교","04","공립","N","","75","1244","75","9","21300000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000458","서울미술고등학교","04","사립","N","","32","499","32","0","5010000","20","210","20","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011500","01","S010000459","서울세종고등학교","04","사립","N","","29","560","29","2","7500000","10","130","10","0","1500000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010900","01","S010000460","서울여자고등학교","04","공립","N","","49","839","51","1","4500000","1","16","1","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010000461","서울체육고등학교","04","공립","N","","35","331","35","0","2000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010800","01","S010000463","서초고등학교","04","공립","N","","46","855","46","0","5000000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013900","01","S010000464","석관고등학교","04","공립","N","","40","720","41","7","9000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010000465","선덕고등학교","04","사립","N","","68","1154","66","2","18200000","7","96","4","3","2960000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000466","선일여자고등학교","04","사립","N","","49","693","54","0","12550000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000467","선정고등학교","04","사립","N","","52","1106","52","5","5000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010000468","성남고등학교","04","사립","N","","50","1011","54","7","18851000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000469","성동고등학교","04","공립","N","","39","467","39","0","6300000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000470","성보고등학교","04","사립","N","","45","644","46","1","10000000","2","28","2","0","1500000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010300","01","S010000471","성신여자고등학교","04","사립","N","","34","549","34","3","22000000","1","7","1","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117011800","01","S010000472","성심여자고등학교","04","사립","N","","34","404","44","1","8570000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010700","01","S010000473","세화고등학교","04","사립","N","","48","1062","48","0","24620000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010700","01","S010000474","세화여자고등학교","04","사립","N","","51","1067","51","0","7980600","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000475","송곡고등학교","04","사립","N","","45","682","45","12","39500000","6","36","6","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000476","송곡여자고등학교","04","사립","N","","47","660","50","0","12330000","2","9","2","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010900","01","S010000477","수도여자고등학교","04","공립","N","","56","818","59","0","8000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000478","수락고등학교","04","공립","N","","35","513","45","0","2550000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011800","01","S010000479","숙명여자고등학교","04","사립","N","","50","1229","50","3","63340000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010800","01","S010000480","숭문고등학교","04","사립","N","","31","612","37","0","15749000","4","30","4","0","1000000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010900","01","S010000481","숭실고등학교","04","사립","N","","68","1116","69","2","7180000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010000482","숭의여자고등학교","04","사립","N","","37","689","38","3","22400000","5","70","5","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117011100","01","S010000483","신광여자고등학교","04","사립","N","","24","252","24","10","35700000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000484","신림고등학교","04","공립","N","","37","473","37","0","21600000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000485","신목고등학교","04","공립","N","","59","1153","73","1","14000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000486","신일고등학교","04","사립","N","","57","1008","64","5","5600000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010800","01","S010000487","양재고등학교","04","공립","N","","42","879","55","1","18000000","2","19","2","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000488","양정고등학교","04","사립","N","","58","1016","61","0","8000000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000489","양천고등학교","04","사립","N","","45","945","45","0","17132000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000490","목동고등학교","04","사립","N","","78","1073","78","0","0","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010200","01","S010000491","언남고등학교","04","공립","N","","44","650","44","5","22150000","2","16","2","0","450000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156011000","01","S010000492","여의도고등학교","04","공립","N","","50","741","51","3","19230000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156011000","01","S010000493","여의도여자고등학교","04","공립","N","","41","544","41","1","9500000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010000494","염광고등학교","04","사립","N","","45","687","43","2","1500000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010400","01","S010000495","영동고등학교","04","사립","N","","50","777","50","0","8500000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010000496","영동일고등학교","04","사립","N","","62","892","62","0","8050000","17","159","17","0","950000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010000497","영등포고등학교","04","공립","N","","38","535","39","5","16390000","1","5","1","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000498","영등포여자고등학교","04","공립","N","","40","462","34","6","18200000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000499","영락고등학교","04","사립","N","","43","535","44","0","7500000","8","75","8","0","500000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000500","서울영상고등학교","04","사립","N","","22","360","22","0","2800000","3","50","3","0","200000","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000501","영신고등학교","04","공립","N","","47","656","47","2","10351000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000502","영신여자고등학교","04","사립","N","","37","704","63","6","12550000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000503","영일고등학교","04","사립","N","","44","716","44","0","9770000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010300","01","S010000504","영파여자고등학교","04","사립","N","","55","817","55","1","3634000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000505","영훈고등학교","04","사립","N","","44","1020","44","4","13000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010500","01","S010000506","예일여자고등학교","04","사립","N","","45","871","47","12","8120000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011200","01","S010000507","오금고등학교","04","공립","N","","58","822","58","0","17050000","2","11","2","0","300000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000508","오류고등학교","04","사립","N","","33","467","37","4","11700000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117013600","01","S010000509","오산고등학교","04","사립","N","","36","415","37","0","33750000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129012200","01","S010000510","용문고등학교","04","사립","N","","46","820","46","0","850000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117010200","01","S010000511","용산고등학교","04","공립","N","","46","778","64","2","7500000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000512","용화여자고등학교","04","사립","N","","40","784","53","0","12300000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000513","우신고등학교","04","사립","N","","50","730","50","2","8000000","3","23","3","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011800","01","S010000514","은광여자고등학교","04","사립","N","","24","725","27","2","11880000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138011400","01","S010000515","은평메디텍고등학교","04","사립","N","","37","377","37","3","5210000","21","271","31","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016700","01","S010000516","이화여자고등학교","04","사립","N","","57","1191","58","0","12100000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011300","01","S010000517","이화여자대학교사범대학부속이화금란고등학교","04","사립","N","","46","1067","64","4","10000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141010100","01","S010000518","인창고등학교","04","사립","N","","35","414","45","9","4500000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000519","인헌고등학교","04","공립","N","","35","449","35","10","3754000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510500","01","S010000521","자양고등학교","04","공립","N","","51","920","54","1","8500000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010000522","잠신고등학교","04","공립","N","","43","695","46","1","12900000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010200","01","S010000523","잠실고등학교","04","공립","N","","40","550","40","0","9500000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010400","01","S010000524","잠실여자고등학교","04","사립","N","","34","929","34","0","4400000","1","7","1","0","550000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000525","장충고등학교","04","사립","N","","33","405","37","2","10000000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000526","장훈고등학교","04","사립","N","","29","623","29","0","17500000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000527","재현고등학교","04","사립","N","","56","821","57","0","4000000","4","69","4","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010000528","정신여자고등학교","04","사립","N","","49","879","53","1","1610000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010000529","정의여자고등학교","04","사립","N","","37","656","34","4","13100000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117012900","01","S010000530","중경고등학교","04","공립","N","","30","366","33","0","11000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011400","01","S010000531","중동고등학교","04","사립","N","","47","1077","69","0","8093000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011400","01","S010000532","중산고등학교","04","사립","N","","55","956","55","0","17500000","1","13","1","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111014800","01","S010000533","중앙고등학교","04","사립","N","","39","870","49","0","7000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011800","01","S010000534","중앙대학교사범대학부속고등학교","04","사립","N","","44","1053","44","4","15840000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011000","01","S010000535","중앙여자고등학교","04","사립","N","","34","522","35","3","8400000","7","53","7","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010300","01","S010000536","중화고등학교","04","공립","N","","36","565","39","0","3900000","2","17","2","0","300000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000537","진명여자고등학교","04","사립","N","","65","1310","65","0","34500000","2","20","2","0","200000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010100","01","S010000538","진선여자고등학교","04","사립","N","","50","933","50","2","6500000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010000539","창덕여자고등학교","04","공립","N","","40","429","48","0","0","23","267","32","0","14500000","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010700","01","S010000540","창동고등학교","04","공립","N","","70","1082","70","3","12800000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000541","창문여자고등학교","04","사립","N","","53","910","56","12","29840000","1","6","1","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011000","01","S010000542","청담고등학교","04","공립","N","","34","472","47","0","12100000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010700","01","S010000543","청량고등학교","04","공립","N","","49","857","49","1","5000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000544","청원고등학교","04","사립","N","","64","1073","73","2","7050000","2","38","2","0","2400000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000545","청원여자고등학교","04","사립","N","","54","865","54","0","8650000","2","12","2","0","300000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010700","01","S010000546","충암고등학교","04","사립","N","","60","1096","60","4","7200000","4","76","4","1","800000","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010400","01","S010000547","태릉고등학교","04","공립","N","","53","751","54","9","33290000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011200","01","S010000548","풍문고등학교","04","사립","N","","57","947","57","0","18080000","1","13","1","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000549","한가람고등학교","04","사립","N","","22","543","22","0","7440000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156012800","01","S010000550","한강미디어고등학교","04","공립","N","","41","482","51","0","10080000","11","90","11","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010300","01","S010000551","한광고등학교","04","사립","N","","22","305","23","2","3150000","1","8","1","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010300","01","S010000552","한국삼육고등학교","04","사립","N","","30","447","38","0","8560000","6","36","6","0","900000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010900","01","S010000554","한서고등학교","04","사립","N","","47","626","47","1","1500000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011000","01","S010000555","한성고등학교","04","사립","N","","24","386","24","0","5000000","1","6","1","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129011200","01","S010000556","한성여자고등학교","04","사립","N","","34","542","34","0","11450000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120010600","01","S010000557","한양대학교사범대학부속고등학교","04","사립","N","","51","971","54","1","3200000","2","23","2","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000558","한영고등학교","04","사립","N","","76","1025","79","0","14000000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011000","01","S010000559","현대고등학교","04","사립","N","","51","1052","51","0","17840000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010400","01","S010000560","혜성여자고등학교","04","사립","N","","44","824","46","3","27060000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000561","혜원여자고등학교","04","사립","N","","43","563","44","1","11564000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510300","01","S010000562","혜화여자고등학교","04","공립","N","","42","630","44","3","9095000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010100","01","S010000563","홍익대학교사범대학부속고등학교","04","사립","N","","27","278","32","5","9000000","7","101","7","0","1040000","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144012500","01","S010000564","홍익대학교사범대학부속여자고등학교","04","사립","N","","39","732","39","12","21450000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000565","화곡고등학교","04","사립","N","","54","711","54","0","0","5","60","5","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114017400","01","S010000566","환일고등학교","04","사립","N","","40","435","40","2","5024000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010900","01","S010000567","휘경여자고등학교","04","사립","N","","43","667","45","7","2000000","0","0","0","0","0","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010600","01","S010000568","휘문고등학교","04","사립","N","","58","1243","70","0","27400000","0","0","0","0","0","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111016900","01","S010000569","서울과학고등학교","04","공립","N","","21","379","33","0","3300000","27","723","29","0","2700000","4","고","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141010900","01","S010000570","한성과학고등학교","04","공립","N","","25","375","25","4","28350000","10","132","10","0","10000000","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510100","01","S010000571","대원외국어고등학교","04","사립","N","","38","1012","38","0","12000000","0","0","0","0","0","","","2024"
